packet_id,packet_type,source_gui,dest_gui,path,hop_count,started_at,delivered_at,delay
12428,SENSOR_DATA,11,1,11->1,1,1636.999538,1636.999617,0.000079
12437,SENSOR_DATA,2,1,2->1,1,1637.907825,1637.907891,0.000066
12436,SENSOR_DATA,12,1,12->11->1,2,1637.907773,1637.907899,0.000125
12445,SENSOR_DATA,3,1,3->2->1,2,1638.527649,1638.527781,0.000132
12446,SENSOR_DATA,22,1,22->11->1,2,1638.607701,1638.607863,0.000162
12462,SENSOR_DATA,13,1,13->23->22->11->1,4,1640.598362,1640.598671,0.000309
12477,SENSOR_DATA,10,1,10->0->1,2,1642.081586,1642.081765,0.000179
12483,SENSOR_DATA,33,1,33->32->22->11->1,4,1642.598748,1642.599067,0.000319
12486,SENSOR_DATA,23,1,23->22->11->1,3,1642.787308,1642.787542,0.000234
12507,SENSOR_DATA,0,1,0->1,1,1644.741474,1644.741564,0.000090
12524,SENSOR_DATA,32,1,32->22->11->1,3,1646.965071,1646.965310,0.000239
12526,SENSOR_DATA,11,1,11->1,1,1646.999538,1646.999617,0.000079
12535,SENSOR_DATA,2,1,2->1,1,1647.907825,1647.907891,0.000066
12534,SENSOR_DATA,12,1,12->11->1,2,1647.907773,1647.907899,0.000125
12543,SENSOR_DATA,3,1,3->2->1,2,1648.527649,1648.527781,0.000132
12544,SENSOR_DATA,22,1,22->11->1,2,1648.607701,1648.607863,0.000162
12560,SENSOR_DATA,13,1,13->23->22->11->1,4,1650.598362,1650.598671,0.000309
12575,SENSOR_DATA,10,1,10->0->1,2,1652.081586,1652.081765,0.000179
12581,SENSOR_DATA,33,1,33->32->22->11->1,4,1652.598748,1652.599067,0.000319
12584,SENSOR_DATA,23,1,23->22->11->1,3,1652.787308,1652.787542,0.000234
12605,SENSOR_DATA,0,1,0->1,1,1654.741474,1654.741564,0.000090
12622,SENSOR_DATA,32,1,32->22->11->1,3,1656.965071,1656.965310,0.000239
12624,SENSOR_DATA,11,1,11->1,1,1656.999538,1656.999617,0.000079
12633,SENSOR_DATA,2,1,2->1,1,1657.907825,1657.907891,0.000066
12632,SENSOR_DATA,12,1,12->11->1,2,1657.907773,1657.907899,0.000125
12641,SENSOR_DATA,3,1,3->2->1,2,1658.527649,1658.527781,0.000132
12642,SENSOR_DATA,22,1,22->11->1,2,1658.607701,1658.607863,0.000162
12658,SENSOR_DATA,13,1,13->23->22->11->1,4,1660.598362,1660.598671,0.000309
12673,SENSOR_DATA,10,1,10->0->1,2,1662.081586,1662.081765,0.000179
12679,SENSOR_DATA,33,1,33->32->22->11->1,4,1662.598748,1662.599067,0.000319
12682,SENSOR_DATA,23,1,23->22->11->1,3,1662.787308,1662.787542,0.000234
12703,SENSOR_DATA,0,1,0->1,1,1664.741474,1664.741564,0.000090
12720,SENSOR_DATA,32,1,32->22->11->1,3,1666.965071,1666.965310,0.000239
12722,SENSOR_DATA,11,1,11->1,1,1666.999538,1666.999617,0.000079
12731,SENSOR_DATA,2,1,2->1,1,1667.907825,1667.907891,0.000066
12730,SENSOR_DATA,12,1,12->11->1,2,1667.907773,1667.907899,0.000125
12739,SENSOR_DATA,3,1,3->2->1,2,1668.527649,1668.527781,0.000132
12740,SENSOR_DATA,22,1,22->11->1,2,1668.607701,1668.607863,0.000162
12756,SENSOR_DATA,13,1,13->23->22->11->1,4,1670.598362,1670.598671,0.000309
12771,SENSOR_DATA,10,1,10->0->1,2,1672.081586,1672.081765,0.000179
12777,SENSOR_DATA,33,1,33->32->22->11->1,4,1672.598748,1672.599067,0.000319
12780,SENSOR_DATA,23,1,23->22->11->1,3,1672.787308,1672.787542,0.000234
12801,SENSOR_DATA,0,1,0->1,1,1674.741474,1674.741564,0.000090
12818,SENSOR_DATA,32,1,32->22->11->1,3,1676.965071,1676.965310,0.000239
12820,SENSOR_DATA,11,1,11->1,1,1676.999538,1676.999617,0.000079
12829,SENSOR_DATA,2,1,2->1,1,1677.907825,1677.907891,0.000066
12828,SENSOR_DATA,12,1,12->11->1,2,1677.907773,1677.907899,0.000125
12837,SENSOR_DATA,3,1,3->2->1,2,1678.527649,1678.527781,0.000132
12838,SENSOR_DATA,22,1,22->11->1,2,1678.607701,1678.607863,0.000162
12854,SENSOR_DATA,13,1,13->23->22->11->1,4,1680.598362,1680.598671,0.000309
12869,SENSOR_DATA,10,1,10->0->1,2,1682.081586,1682.081765,0.000179
12875,SENSOR_DATA,33,1,33->32->22->11->1,4,1682.598748,1682.599067,0.000319
12878,SENSOR_DATA,23,1,23->22->11->1,3,1682.787308,1682.787542,0.000234
12899,SENSOR_DATA,0,1,0->1,1,1684.741474,1684.741564,0.000090
12916,SENSOR_DATA,32,1,32->22->11->1,3,1686.965071,1686.965310,0.000239
12918,SENSOR_DATA,11,1,11->1,1,1686.999538,1686.999617,0.000079
12927,SENSOR_DATA,2,1,2->1,1,1687.907825,1687.907891,0.000066
12926,SENSOR_DATA,12,1,12->11->1,2,1687.907773,1687.907899,0.000125
12935,SENSOR_DATA,3,1,3->2->1,2,1688.527649,1688.527781,0.000132
12936,SENSOR_DATA,22,1,22->11->1,2,1688.607701,1688.607863,0.000162
12952,SENSOR_DATA,13,1,13->23->22->11->1,4,1690.598362,1690.598671,0.000309
12967,SENSOR_DATA,10,1,10->0->1,2,1692.081586,1692.081765,0.000179
12973,SENSOR_DATA,33,1,33->32->22->11->1,4,1692.598748,1692.599067,0.000319
12976,SENSOR_DATA,23,1,23->22->11->1,3,1692.787308,1692.787542,0.000234
12997,SENSOR_DATA,0,1,0->1,1,1694.741474,1694.741564,0.000090
13014,SENSOR_DATA,32,1,32->22->11->1,3,1696.965071,1696.965310,0.000239
13016,SENSOR_DATA,11,1,11->1,1,1696.999538,1696.999617,0.000079
13025,SENSOR_DATA,2,1,2->1,1,1697.907825,1697.907891,0.000066
13024,SENSOR_DATA,12,1,12->11->1,2,1697.907773,1697.907899,0.000125
13033,SENSOR_DATA,3,1,3->2->1,2,1698.527649,1698.527781,0.000132
13034,SENSOR_DATA,22,1,22->11->1,2,1698.607701,1698.607863,0.000162
13050,SENSOR_DATA,13,1,13->23->22->11->1,4,1700.598362,1700.598671,0.000309
13065,SENSOR_DATA,10,1,10->0->1,2,1702.081586,1702.081765,0.000179
13071,SENSOR_DATA,33,1,33->32->22->11->1,4,1702.598748,1702.599067,0.000319
13074,SENSOR_DATA,23,1,23->22->11->1,3,1702.787308,1702.787542,0.000234
13095,SENSOR_DATA,0,1,0->1,1,1704.741474,1704.741564,0.000090
13112,SENSOR_DATA,32,1,32->22->11->1,3,1706.965071,1706.965310,0.000239
13114,SENSOR_DATA,11,1,11->1,1,1706.999538,1706.999617,0.000079
13123,SENSOR_DATA,2,1,2->1,1,1707.907825,1707.907891,0.000066
13122,SENSOR_DATA,12,1,12->11->1,2,1707.907773,1707.907899,0.000125
13131,SENSOR_DATA,3,1,3->2->1,2,1708.527649,1708.527781,0.000132
13132,SENSOR_DATA,22,1,22->11->1,2,1708.607701,1708.607863,0.000162
13148,SENSOR_DATA,13,1,13->23->22->11->1,4,1710.598362,1710.598671,0.000309
13163,SENSOR_DATA,10,1,10->0->1,2,1712.081586,1712.081765,0.000179
13169,SENSOR_DATA,33,1,33->32->22->11->1,4,1712.598748,1712.599067,0.000319
13172,SENSOR_DATA,23,1,23->22->11->1,3,1712.787308,1712.787542,0.000234
13193,SENSOR_DATA,0,1,0->1,1,1714.741474,1714.741564,0.000090
13210,SENSOR_DATA,32,1,32->22->11->1,3,1716.965071,1716.965310,0.000239
13212,SENSOR_DATA,11,1,11->1,1,1716.999538,1716.999617,0.000079
13221,SENSOR_DATA,2,1,2->1,1,1717.907825,1717.907891,0.000066
13220,SENSOR_DATA,12,1,12->11->1,2,1717.907773,1717.907899,0.000125
13229,SENSOR_DATA,3,1,3->2->1,2,1718.527649,1718.527781,0.000132
13230,SENSOR_DATA,22,1,22->11->1,2,1718.607701,1718.607863,0.000162
13246,SENSOR_DATA,13,1,13->23->22->11->1,4,1720.598362,1720.598671,0.000309
13261,SENSOR_DATA,10,1,10->0->1,2,1722.081586,1722.081765,0.000179
13267,SENSOR_DATA,33,1,33->32->22->11->1,4,1722.598748,1722.599067,0.000319
13270,SENSOR_DATA,23,1,23->22->11->1,3,1722.787308,1722.787542,0.000234
13291,SENSOR_DATA,0,1,0->1,1,1724.741474,1724.741564,0.000090
13308,SENSOR_DATA,32,1,32->22->11->1,3,1726.965071,1726.965310,0.000239
13310,SENSOR_DATA,11,1,11->1,1,1726.999538,1726.999617,0.000079
13319,SENSOR_DATA,2,1,2->1,1,1727.907825,1727.907891,0.000066
13318,SENSOR_DATA,12,1,12->11->1,2,1727.907773,1727.907899,0.000125
13327,SENSOR_DATA,3,1,3->2->1,2,1728.527649,1728.527781,0.000132
13328,SENSOR_DATA,22,1,22->11->1,2,1728.607701,1728.607863,0.000162
13344,SENSOR_DATA,13,1,13->23->22->11->1,4,1730.598362,1730.598671,0.000309
13359,SENSOR_DATA,10,1,10->0->1,2,1732.081586,1732.081765,0.000179
13365,SENSOR_DATA,33,1,33->32->22->11->1,4,1732.598748,1732.599067,0.000319
13368,SENSOR_DATA,23,1,23->22->11->1,3,1732.787308,1732.787542,0.000234
13389,SENSOR_DATA,0,1,0->1,1,1734.741474,1734.741564,0.000090
13406,SENSOR_DATA,32,1,32->22->11->1,3,1736.965071,1736.965310,0.000239
13408,SENSOR_DATA,11,1,11->1,1,1736.999538,1736.999617,0.000079
13417,SENSOR_DATA,2,1,2->1,1,1737.907825,1737.907891,0.000066
13416,SENSOR_DATA,12,1,12->11->1,2,1737.907773,1737.907899,0.000125
13425,SENSOR_DATA,3,1,3->2->1,2,1738.527649,1738.527781,0.000132
13426,SENSOR_DATA,22,1,22->11->1,2,1738.607701,1738.607863,0.000162
13442,SENSOR_DATA,13,1,13->23->22->11->1,4,1740.598362,1740.598671,0.000309
13457,SENSOR_DATA,10,1,10->0->1,2,1742.081586,1742.081765,0.000179
13463,SENSOR_DATA,33,1,33->32->22->11->1,4,1742.598748,1742.599067,0.000319
13466,SENSOR_DATA,23,1,23->22->11->1,3,1742.787308,1742.787542,0.000234
13487,SENSOR_DATA,0,1,0->1,1,1744.741474,1744.741564,0.000090
13504,SENSOR_DATA,32,1,32->22->11->1,3,1746.965071,1746.965310,0.000239
13506,SENSOR_DATA,11,1,11->1,1,1746.999538,1746.999617,0.000079
13515,SENSOR_DATA,2,1,2->1,1,1747.907825,1747.907891,0.000066
13514,SENSOR_DATA,12,1,12->11->1,2,1747.907773,1747.907899,0.000125
13523,SENSOR_DATA,3,1,3->2->1,2,1748.527649,1748.527781,0.000132
13524,SENSOR_DATA,22,1,22->11->1,2,1748.607701,1748.607863,0.000162
13540,SENSOR_DATA,13,1,13->23->22->11->1,4,1750.598362,1750.598671,0.000309
13555,SENSOR_DATA,10,1,10->0->1,2,1752.081586,1752.081765,0.000179
13561,SENSOR_DATA,33,1,33->32->22->11->1,4,1752.598748,1752.599067,0.000319
13564,SENSOR_DATA,23,1,23->22->11->1,3,1752.787308,1752.787542,0.000234
13585,SENSOR_DATA,0,1,0->1,1,1754.741474,1754.741564,0.000090
13602,SENSOR_DATA,32,1,32->22->11->1,3,1756.965071,1756.965310,0.000239
13604,SENSOR_DATA,11,1,11->1,1,1756.999538,1756.999617,0.000079
13613,SENSOR_DATA,2,1,2->1,1,1757.907825,1757.907891,0.000066
13612,SENSOR_DATA,12,1,12->11->1,2,1757.907773,1757.907899,0.000125
13621,SENSOR_DATA,3,1,3->2->1,2,1758.527649,1758.527781,0.000132
13622,SENSOR_DATA,22,1,22->11->1,2,1758.607701,1758.607863,0.000162
13638,SENSOR_DATA,13,1,13->23->22->11->1,4,1760.598362,1760.598671,0.000309
13653,SENSOR_DATA,10,1,10->0->1,2,1762.081586,1762.081765,0.000179
13659,SENSOR_DATA,33,1,33->32->22->11->1,4,1762.598748,1762.599067,0.000319
13662,SENSOR_DATA,23,1,23->22->11->1,3,1762.787308,1762.787542,0.000234
13683,SENSOR_DATA,0,1,0->1,1,1764.741474,1764.741564,0.000090
13700,SENSOR_DATA,32,1,32->22->11->1,3,1766.965071,1766.965310,0.000239
13702,SENSOR_DATA,11,1,11->1,1,1766.999538,1766.999617,0.000079
13711,SENSOR_DATA,2,1,2->1,1,1767.907825,1767.907891,0.000066
13710,SENSOR_DATA,12,1,12->11->1,2,1767.907773,1767.907899,0.000125
13719,SENSOR_DATA,3,1,3->2->1,2,1768.527649,1768.527781,0.000132
13720,SENSOR_DATA,22,1,22->11->1,2,1768.607701,1768.607863,0.000162
13736,SENSOR_DATA,13,1,13->23->22->11->1,4,1770.598362,1770.598671,0.000309
13751,SENSOR_DATA,10,1,10->0->1,2,1772.081586,1772.081765,0.000179
13757,SENSOR_DATA,33,1,33->32->22->11->1,4,1772.598748,1772.599067,0.000319
13760,SENSOR_DATA,23,1,23->22->11->1,3,1772.787308,1772.787542,0.000234
13781,SENSOR_DATA,0,1,0->1,1,1774.741474,1774.741564,0.000090
13798,SENSOR_DATA,32,1,32->22->11->1,3,1776.965071,1776.965310,0.000239
13800,SENSOR_DATA,11,1,11->1,1,1776.999538,1776.999617,0.000079
13809,SENSOR_DATA,2,1,2->1,1,1777.907825,1777.907891,0.000066
13808,SENSOR_DATA,12,1,12->11->1,2,1777.907773,1777.907899,0.000125
13817,SENSOR_DATA,3,1,3->2->1,2,1778.527649,1778.527781,0.000132
13818,SENSOR_DATA,22,1,22->11->1,2,1778.607701,1778.607863,0.000162
13834,SENSOR_DATA,13,1,13->23->22->11->1,4,1780.598362,1780.598671,0.000309
13849,SENSOR_DATA,10,1,10->0->1,2,1782.081586,1782.081765,0.000179
13855,SENSOR_DATA,33,1,33->32->22->11->1,4,1782.598748,1782.599067,0.000319
13858,SENSOR_DATA,23,1,23->22->11->1,3,1782.787308,1782.787542,0.000234
13879,SENSOR_DATA,0,1,0->1,1,1784.741474,1784.741564,0.000090
13896,SENSOR_DATA,32,1,32->22->11->1,3,1786.965071,1786.965310,0.000239
13898,SENSOR_DATA,11,1,11->1,1,1786.999538,1786.999617,0.000079
13907,SENSOR_DATA,2,1,2->1,1,1787.907825,1787.907891,0.000066
13906,SENSOR_DATA,12,1,12->11->1,2,1787.907773,1787.907899,0.000125
13915,SENSOR_DATA,3,1,3->2->1,2,1788.527649,1788.527781,0.000132
13916,SENSOR_DATA,22,1,22->11->1,2,1788.607701,1788.607863,0.000162
13932,SENSOR_DATA,13,1,13->23->22->11->1,4,1790.598362,1790.598671,0.000309
13947,SENSOR_DATA,10,1,10->0->1,2,1792.081586,1792.081765,0.000179
13953,SENSOR_DATA,33,1,33->32->22->11->1,4,1792.598748,1792.599067,0.000319
13956,SENSOR_DATA,23,1,23->22->11->1,3,1792.787308,1792.787542,0.000234
13977,SENSOR_DATA,0,1,0->1,1,1794.741474,1794.741564,0.000090
13994,SENSOR_DATA,32,1,32->22->11->1,3,1796.965071,1796.965310,0.000239
13996,SENSOR_DATA,11,1,11->1,1,1796.999538,1796.999617,0.000079
14005,SENSOR_DATA,2,1,2->1,1,1797.907825,1797.907891,0.000066
14004,SENSOR_DATA,12,1,12->11->1,2,1797.907773,1797.907899,0.000125
14013,SENSOR_DATA,3,1,3->2->1,2,1798.527649,1798.527781,0.000132
14014,SENSOR_DATA,22,1,22->11->1,2,1798.607701,1798.607863,0.000162
14030,SENSOR_DATA,13,1,13->23->22->11->1,4,1800.598362,1800.598671,0.000309
14045,SENSOR_DATA,10,1,10->0->1,2,1802.081586,1802.081765,0.000179
14051,SENSOR_DATA,33,1,33->32->22->11->1,4,1802.598748,1802.599067,0.000319
14054,SENSOR_DATA,23,1,23->22->11->1,3,1802.787308,1802.787542,0.000234
14075,SENSOR_DATA,0,1,0->1,1,1804.741474,1804.741564,0.000090
14092,SENSOR_DATA,32,1,32->22->11->1,3,1806.965071,1806.965310,0.000239
14094,SENSOR_DATA,11,1,11->1,1,1806.999538,1806.999617,0.000079
14103,SENSOR_DATA,2,1,2->1,1,1807.907825,1807.907891,0.000066
14102,SENSOR_DATA,12,1,12->11->1,2,1807.907773,1807.907899,0.000125
14111,SENSOR_DATA,3,1,3->2->1,2,1808.527649,1808.527781,0.000132
14112,SENSOR_DATA,22,1,22->11->1,2,1808.607701,1808.607863,0.000162
14128,SENSOR_DATA,13,1,13->23->22->11->1,4,1810.598362,1810.598671,0.000309
14143,SENSOR_DATA,10,1,10->0->1,2,1812.081586,1812.081765,0.000179
14149,SENSOR_DATA,33,1,33->32->22->11->1,4,1812.598748,1812.599067,0.000319
14152,SENSOR_DATA,23,1,23->22->11->1,3,1812.787308,1812.787542,0.000234
14173,SENSOR_DATA,0,1,0->1,1,1814.741474,1814.741564,0.000090
14190,SENSOR_DATA,32,1,32->22->11->1,3,1816.965071,1816.965310,0.000239
14192,SENSOR_DATA,11,1,11->1,1,1816.999538,1816.999617,0.000079
14201,SENSOR_DATA,2,1,2->1,1,1817.907825,1817.907891,0.000066
14200,SENSOR_DATA,12,1,12->11->1,2,1817.907773,1817.907899,0.000125
14209,SENSOR_DATA,3,1,3->2->1,2,1818.527649,1818.527781,0.000132
14210,SENSOR_DATA,22,1,22->11->1,2,1818.607701,1818.607863,0.000162
14226,SENSOR_DATA,13,1,13->23->22->11->1,4,1820.598362,1820.598671,0.000309
14241,SENSOR_DATA,10,1,10->0->1,2,1822.081586,1822.081765,0.000179
14247,SENSOR_DATA,33,1,33->32->22->11->1,4,1822.598748,1822.599067,0.000319
14250,SENSOR_DATA,23,1,23->22->11->1,3,1822.787308,1822.787542,0.000234
14271,SENSOR_DATA,0,1,0->1,1,1824.741474,1824.741564,0.000090
14288,SENSOR_DATA,32,1,32->22->11->1,3,1826.965071,1826.965310,0.000239
14290,SENSOR_DATA,11,1,11->1,1,1826.999538,1826.999617,0.000079
14299,SENSOR_DATA,2,1,2->1,1,1827.907825,1827.907891,0.000066
14298,SENSOR_DATA,12,1,12->11->1,2,1827.907773,1827.907899,0.000125
14307,SENSOR_DATA,3,1,3->2->1,2,1828.527649,1828.527781,0.000132
14308,SENSOR_DATA,22,1,22->11->1,2,1828.607701,1828.607863,0.000162
14324,SENSOR_DATA,13,1,13->23->22->11->1,4,1830.598362,1830.598671,0.000309
14339,SENSOR_DATA,10,1,10->0->1,2,1832.081586,1832.081765,0.000179
14345,SENSOR_DATA,33,1,33->32->22->11->1,4,1832.598748,1832.599067,0.000319
14348,SENSOR_DATA,23,1,23->22->11->1,3,1832.787308,1832.787542,0.000234
14369,SENSOR_DATA,0,1,0->1,1,1834.741474,1834.741564,0.000090
14386,SENSOR_DATA,32,1,32->22->11->1,3,1836.965071,1836.965310,0.000239
14388,SENSOR_DATA,11,1,11->1,1,1836.999538,1836.999617,0.000079
14397,SENSOR_DATA,2,1,2->1,1,1837.907825,1837.907891,0.000066
14396,SENSOR_DATA,12,1,12->11->1,2,1837.907773,1837.907899,0.000125
14405,SENSOR_DATA,3,1,3->2->1,2,1838.527649,1838.527781,0.000132
14406,SENSOR_DATA,22,1,22->11->1,2,1838.607701,1838.607863,0.000162
14422,SENSOR_DATA,13,1,13->23->22->11->1,4,1840.598362,1840.598671,0.000309
14437,SENSOR_DATA,10,1,10->0->1,2,1842.081586,1842.081765,0.000179
14443,SENSOR_DATA,33,1,33->32->22->11->1,4,1842.598748,1842.599067,0.000319
14446,SENSOR_DATA,23,1,23->22->11->1,3,1842.787308,1842.787542,0.000234
14467,SENSOR_DATA,0,1,0->1,1,1844.741474,1844.741564,0.000090
14484,SENSOR_DATA,32,1,32->22->11->1,3,1846.965071,1846.965310,0.000239
14486,SENSOR_DATA,11,1,11->1,1,1846.999538,1846.999617,0.000079
14495,SENSOR_DATA,2,1,2->1,1,1847.907825,1847.907891,0.000066
14494,SENSOR_DATA,12,1,12->11->1,2,1847.907773,1847.907899,0.000125
14503,SENSOR_DATA,3,1,3->2->1,2,1848.527649,1848.527781,0.000132
14504,SENSOR_DATA,22,1,22->11->1,2,1848.607701,1848.607863,0.000162
14520,SENSOR_DATA,13,1,13->23->22->11->1,4,1850.598362,1850.598671,0.000309
14535,SENSOR_DATA,10,1,10->0->1,2,1852.081586,1852.081765,0.000179
14541,SENSOR_DATA,33,1,33->32->22->11->1,4,1852.598748,1852.599067,0.000319
14544,SENSOR_DATA,23,1,23->22->11->1,3,1852.787308,1852.787542,0.000234
14565,SENSOR_DATA,0,1,0->1,1,1854.741474,1854.741564,0.000090
14582,SENSOR_DATA,32,1,32->22->11->1,3,1856.965071,1856.965310,0.000239
14584,SENSOR_DATA,11,1,11->1,1,1856.999538,1856.999617,0.000079
14593,SENSOR_DATA,2,1,2->1,1,1857.907825,1857.907891,0.000066
14592,SENSOR_DATA,12,1,12->11->1,2,1857.907773,1857.907899,0.000125
14601,SENSOR_DATA,3,1,3->2->1,2,1858.527649,1858.527781,0.000132
14602,SENSOR_DATA,22,1,22->11->1,2,1858.607701,1858.607863,0.000162
14618,SENSOR_DATA,13,1,13->23->22->11->1,4,1860.598362,1860.598671,0.000309
14633,SENSOR_DATA,10,1,10->0->1,2,1862.081586,1862.081765,0.000179
14639,SENSOR_DATA,33,1,33->32->22->11->1,4,1862.598748,1862.599067,0.000319
14642,SENSOR_DATA,23,1,23->22->11->1,3,1862.787308,1862.787542,0.000234
14663,SENSOR_DATA,0,1,0->1,1,1864.741474,1864.741564,0.000090
14680,SENSOR_DATA,32,1,32->22->11->1,3,1866.965071,1866.965310,0.000239
14682,SENSOR_DATA,11,1,11->1,1,1866.999538,1866.999617,0.000079
14691,SENSOR_DATA,2,1,2->1,1,1867.907825,1867.907891,0.000066
14690,SENSOR_DATA,12,1,12->11->1,2,1867.907773,1867.907899,0.000125
14699,SENSOR_DATA,3,1,3->2->1,2,1868.527649,1868.527781,0.000132
14700,SENSOR_DATA,22,1,22->11->1,2,1868.607701,1868.607863,0.000162
14716,SENSOR_DATA,13,1,13->23->22->11->1,4,1870.598362,1870.598671,0.000309
14731,SENSOR_DATA,10,1,10->0->1,2,1872.081586,1872.081765,0.000179
14737,SENSOR_DATA,33,1,33->32->22->11->1,4,1872.598748,1872.599067,0.000319
14740,SENSOR_DATA,23,1,23->22->11->1,3,1872.787308,1872.787542,0.000234
14761,SENSOR_DATA,0,1,0->1,1,1874.741474,1874.741564,0.000090
14778,SENSOR_DATA,32,1,32->22->11->1,3,1876.965071,1876.965310,0.000239
14780,SENSOR_DATA,11,1,11->1,1,1876.999538,1876.999617,0.000079
14789,SENSOR_DATA,2,1,2->1,1,1877.907825,1877.907891,0.000066
14788,SENSOR_DATA,12,1,12->11->1,2,1877.907773,1877.907899,0.000125
14797,SENSOR_DATA,3,1,3->2->1,2,1878.527649,1878.527781,0.000132
14798,SENSOR_DATA,22,1,22->11->1,2,1878.607701,1878.607863,0.000162
14814,SENSOR_DATA,13,1,13->23->22->11->1,4,1880.598362,1880.598671,0.000309
14829,SENSOR_DATA,10,1,10->0->1,2,1882.081586,1882.081765,0.000179
14835,SENSOR_DATA,33,1,33->32->22->11->1,4,1882.598748,1882.599067,0.000319
14838,SENSOR_DATA,23,1,23->22->11->1,3,1882.787308,1882.787542,0.000234
14859,SENSOR_DATA,0,1,0->1,1,1884.741474,1884.741564,0.000090
14876,SENSOR_DATA,32,1,32->22->11->1,3,1886.965071,1886.965310,0.000239
14878,SENSOR_DATA,11,1,11->1,1,1886.999538,1886.999617,0.000079
14887,SENSOR_DATA,2,1,2->1,1,1887.907825,1887.907891,0.000066
14886,SENSOR_DATA,12,1,12->11->1,2,1887.907773,1887.907899,0.000125
14895,SENSOR_DATA,3,1,3->2->1,2,1888.527649,1888.527781,0.000132
14896,SENSOR_DATA,22,1,22->11->1,2,1888.607701,1888.607863,0.000162
14912,SENSOR_DATA,13,1,13->23->22->11->1,4,1890.598362,1890.598671,0.000309
14927,SENSOR_DATA,10,1,10->0->1,2,1892.081586,1892.081765,0.000179
14933,SENSOR_DATA,33,1,33->32->22->11->1,4,1892.598748,1892.599067,0.000319
14936,SENSOR_DATA,23,1,23->22->11->1,3,1892.787308,1892.787542,0.000234
14957,SENSOR_DATA,0,1,0->1,1,1894.741474,1894.741564,0.000090
14974,SENSOR_DATA,32,1,32->22->11->1,3,1896.965071,1896.965310,0.000239
14976,SENSOR_DATA,11,1,11->1,1,1896.999538,1896.999617,0.000079
14985,SENSOR_DATA,2,1,2->1,1,1897.907825,1897.907891,0.000066
14984,SENSOR_DATA,12,1,12->11->1,2,1897.907773,1897.907899,0.000125
14993,SENSOR_DATA,3,1,3->2->1,2,1898.527649,1898.527781,0.000132
14994,SENSOR_DATA,22,1,22->11->1,2,1898.607701,1898.607863,0.000162
15010,SENSOR_DATA,13,1,13->23->22->11->1,4,1900.598362,1900.598671,0.000309
15025,SENSOR_DATA,10,1,10->0->1,2,1902.081586,1902.081765,0.000179
15031,SENSOR_DATA,33,1,33->32->22->11->1,4,1902.598748,1902.599067,0.000319
15034,SENSOR_DATA,23,1,23->22->11->1,3,1902.787308,1902.787542,0.000234
15055,SENSOR_DATA,0,1,0->1,1,1904.741474,1904.741564,0.000090
15072,SENSOR_DATA,32,1,32->22->11->1,3,1906.965071,1906.965310,0.000239
15074,SENSOR_DATA,11,1,11->1,1,1906.999538,1906.999617,0.000079
15083,SENSOR_DATA,2,1,2->1,1,1907.907825,1907.907891,0.000066
15082,SENSOR_DATA,12,1,12->11->1,2,1907.907773,1907.907899,0.000125
15091,SENSOR_DATA,3,1,3->2->1,2,1908.527649,1908.527781,0.000132
15092,SENSOR_DATA,22,1,22->11->1,2,1908.607701,1908.607863,0.000162
15108,SENSOR_DATA,13,1,13->23->22->11->1,4,1910.598362,1910.598671,0.000309
15123,SENSOR_DATA,10,1,10->0->1,2,1912.081586,1912.081765,0.000179
15129,SENSOR_DATA,33,1,33->32->22->11->1,4,1912.598748,1912.599067,0.000319
15132,SENSOR_DATA,23,1,23->22->11->1,3,1912.787308,1912.787542,0.000234
15153,SENSOR_DATA,0,1,0->1,1,1914.741474,1914.741564,0.000090
15170,SENSOR_DATA,32,1,32->22->11->1,3,1916.965071,1916.965310,0.000239
15172,SENSOR_DATA,11,1,11->1,1,1916.999538,1916.999617,0.000079
15181,SENSOR_DATA,2,1,2->1,1,1917.907825,1917.907891,0.000066
15180,SENSOR_DATA,12,1,12->11->1,2,1917.907773,1917.907899,0.000125
15189,SENSOR_DATA,3,1,3->2->1,2,1918.527649,1918.527781,0.000132
15190,SENSOR_DATA,22,1,22->11->1,2,1918.607701,1918.607863,0.000162
15206,SENSOR_DATA,13,1,13->23->22->11->1,4,1920.598362,1920.598671,0.000309
15221,SENSOR_DATA,10,1,10->0->1,2,1922.081586,1922.081765,0.000179
15227,SENSOR_DATA,33,1,33->32->22->11->1,4,1922.598748,1922.599067,0.000319
15230,SENSOR_DATA,23,1,23->22->11->1,3,1922.787308,1922.787542,0.000234
15251,SENSOR_DATA,0,1,0->1,1,1924.741474,1924.741564,0.000090
15268,SENSOR_DATA,32,1,32->22->11->1,3,1926.965071,1926.965310,0.000239
15270,SENSOR_DATA,11,1,11->1,1,1926.999538,1926.999617,0.000079
15279,SENSOR_DATA,2,1,2->1,1,1927.907825,1927.907891,0.000066
15278,SENSOR_DATA,12,1,12->11->1,2,1927.907773,1927.907899,0.000125
15287,SENSOR_DATA,3,1,3->2->1,2,1928.527649,1928.527781,0.000132
15288,SENSOR_DATA,22,1,22->11->1,2,1928.607701,1928.607863,0.000162
15304,SENSOR_DATA,13,1,13->23->22->11->1,4,1930.598362,1930.598671,0.000309
15319,SENSOR_DATA,10,1,10->0->1,2,1932.081586,1932.081765,0.000179
15325,SENSOR_DATA,33,1,33->32->22->11->1,4,1932.598748,1932.599067,0.000319
15328,SENSOR_DATA,23,1,23->22->11->1,3,1932.787308,1932.787542,0.000234
