node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,680.230031,611.786701,562.162234,509.430654,403.428409,351.048355,324.156568,279.873903,287.937999,328.996904,646.601100,556.183803,513.930020,421.818058,332.302373,283.804803,236.127542,229.909815,238.308439,279.765197,568.034740,534.867459,484.927643,415.665444,320.955305,230.499887,189.450820,167.122330,184.662542,205.345452,573.572418,508.844594,458.147978,382.091708,244.592332,219.523278,108.645185,87.641014,92.129059,121.065981,565.673672,511.376486,396.223415,358.617041,275.765145,195.342497,91.652622,0.000000,37.886764,98.967323,592.750876,468.818211,414.788488,337.996328,230.979016,201.543383,106.680826,99.717563,63.481169,117.844636,574.941528,513.525921,448.927079,370.196235,281.167329,241.577871,157.239715,150.593850,152.059439,204.485987,572.509437,511.711273,478.242090,390.326958,328.748829,277.703129,241.578334,250.312837,202.701581,278.167314,643.819461,561.522783,498.257586,450.590175,353.141737,336.351575,310.013112,295.316842,326.824329,349.193430,622.412875,574.216453,526.126233,517.949128,443.942024,398.992630,397.135831,350.141414,355.412533,435.312962
48,713.646894,646.650092,598.019690,546.083619,440.461696,388.845364,361.342215,314.483752,317.818012,355.386150,677.611723,589.530709,547.873301,457.290455,368.877783,321.107358,273.704493,265.420722,268.209366,302.425914,596.482374,564.011674,516.766886,448.325763,353.281748,265.990746,227.309595,203.821241,214.106855,225.724652,599.370342,536.225553,486.630307,411.996754,274.763999,251.458415,142.854435,125.352625,123.706267,122.184332,589.658986,533.890793,417.513911,381.332108,301.974848,219.505360,122.094215,37.886764,0.000000,90.753503,611.437418,484.614302,429.400703,351.406849,247.856867,216.521815,113.720772,71.654562,27.842913,85.509115,587.913774,526.206764,460.703322,376.347723,289.759709,242.691116,146.723507,119.862816,114.190968,166.983295,582.222266,518.481987,483.299301,392.555444,326.959860,271.610639,219.043731,221.089679,167.848154,240.487041,648.591518,561.799946,496.973161,444.163080,342.093851,321.796719,283.472032,264.066606,291.819223,311.987057,621.766311,571.920592,520.070492,508.277595,430.355889,380.924070,372.998762,319.897428,321.724370,398.725726
49,761.025985,687.758432,633.782240,576.531836,468.815289,406.581306,357.861067,293.568838,276.320548,301.463036,733.631673,637.807563,593.951848,496.731403,402.538029,349.223337,279.543160,252.743100,229.643887,240.992462,659.742043,625.660534,570.911431,500.197329,407.302050,309.069148,243.301422,205.195371,178.814949,163.642322,668.388626,602.128816,550.222100,472.488247,335.991794,308.371570,196.899564,150.094055,115.059766,38.011807,662.033797,608.750856,494.335432,456.176968,371.360103,292.885675,186.672917,98.967323,90.753503,0.000000,691.463319,567.773691,513.628312,436.575021,329.930860,300.247305,201.630198,153.018379,107.202465,76.683412,673.551823,612.045408,547.162057,465.711891,377.905633,333.178943,236.599804,191.103546,141.994657,175.562599,670.062417,607.726555,573.136524,483.015556,417.711477,361.946190,298.862660,289.350465,221.429799,264.931306,738.593810,652.532481,587.719458,534.109334,430.407466,408.027227,355.430760,325.440891,337.582995,340.412352,712.519018,662.593109,610.039815,596.817425,516.703306,463.601581,447.692534,382.523839,372.688849,430.817930
50,372.926942,395.534901,420.273515,444.669068,449.620020,503.280569,590.356922,644.661928,711.731260,770.892394,283.800171,326.078797,338.765760,386.614453,434.184600,470.699561,557.697299,613.013328,685.508926,766.210610,197.551389,213.552440,281.043371,313.968031,348.093160,441.603921,538.837432,581.302203,663.778127,727.387077,139.135882,181.502915,220.078266,280.489815,377.783527,409.231719,504.594750,566.712762,617.922076,707.305793,102.909174,104.329773,199.391906,239.864440,329.979716,399.890098,506.930726,592.750876,611.437418,691.463319,0.000000,133.576231,189.950677,266.934557,363.608351,395.415042,500.197270,590.203885,612.402828,691.761183,100.437460,127.564296,180.553566,283.012019,338.363458,404.548755,508.317755,602.962965,680.649370,730.346997,152.839582,205.620394,237.569003,304.607430,369.133896,424.752518,550.661205,607.520628,649.685563,744.608458,245.409016,295.288716,314.955236,381.986274,441.968453,477.217874,593.567340,642.022472,709.900444,774.047113,322.879073,335.175654,380.649643,428.847709,468.273705,515.798711,587.901869,649.818677,702.608253,813.667369
51,428.925863,423.641771,427.880953,432.326283,404.962609,441.703097,517.152336,558.372069,620.113861,679.274018,347.211884,345.384549,339.973604,350.648695,369.113648,392.845905,468.538033,520.106469,588.058692,666.211922,243.341629,238.476963,274.763393,275.766294,272.340616,347.983428,441.040706,479.182249,559.585009,619.519847,200.618106,192.846083,198.157629,221.450355,276.441404,306.667635,388.984256,452.634382,503.567131,586.478362,167.534193,112.560840,101.287579,139.172224,224.822853,281.817940,387.169524,468.818211,484.614302,567.773691,133.576231,0.000000,56.763828,135.001426,237.843047,268.191059,371.821810,459.082535,483.601148,562.830178,113.030509,61.770697,57.397476,152.728853,205.320638,271.046585,375.567121,470.017705,548.746595,597.711691,134.726297,129.567585,141.325984,180.835830,239.036667,292.278933,417.672035,474.514749,516.153840,611.050127,238.669719,233.162805,224.925716,274.752911,316.645469,350.068012,463.114554,510.063515,577.863702,641.383882,281.890924,271.593638,294.333628,335.670727,356.414879,395.258536,464.587020,520.510974,572.059197,683.563130
52,455.985646,440.044511,435.787244,431.569020,390.346873,418.062464,486.603644,521.156566,579.908644,638.685627,379.248154,361.003106,348.413047,342.054155,345.695060,362.327997,430.998525,480.149459,545.401575,621.940607,274.440432,262.650808,283.710959,270.077041,247.332273,310.360774,399.611901,435.210084,514.009691,571.963392,239.944820,216.678460,207.473257,209.441980,236.535537,265.164064,339.212086,403.131096,453.639851,533.444862,211.007421,151.003153,84.439215,110.428342,184.655878,231.963718,335.370053,414.788488,429.400703,513.628312,189.950677,56.763828,0.000000,78.561908,184.134955,213.453334,316.212307,402.516490,427.686405,506.813531,161.087783,101.134142,47.921883,104.363820,148.581380,214.635278,318.806890,413.282326,492.025558,540.950141,169.370190,137.079883,131.544695,139.775223,188.782549,238.539034,362.905942,419.664134,459.781626,555.064567,264.571407,234.225882,209.586644,244.169226,270.246245,301.651486,411.074194,456.427259,524.061839,586.846011,290.179469,269.031742,277.203027,312.565450,320.098448,351.880900,418.487307,469.348325,519.693038,631.419708
53,492.743003,463.222724,447.748299,431.823617,372.297999,385.926812,442.795820,467.108954,521.023392,578.864182,423.958596,385.476411,363.986567,334.561641,316.259458,321.417762,377.719158,422.570137,483.305634,557.131406,321.311522,302.033658,303.148349,270.810321,221.032297,259.945300,340.953723,372.226545,448.015311,502.929995,297.393464,258.587713,233.361715,206.822128,185.739790,210.024318,268.603801,332.349326,381.953363,457.576111,273.896794,212.588143,107.581321,103.184255,137.829544,163.125548,261.788344,337.996328,351.406849,436.575021,266.934557,135.001426,78.561908,0.000000,109.305380,136.487023,237.975939,324.082155,349.217365,428.296072,236.976964,175.534467,111.703271,76.692006,72.518667,140.354156,241.452562,336.183471,413.924100,463.415601,237.300862,186.979281,164.690165,120.324784,137.585052,173.964407,293.178985,349.308550,384.510301,480.966067,321.461817,266.884117,223.467789,230.720297,223.607030,249.125025,347.927650,389.028747,455.892392,516.640369,327.837856,294.905530,282.788805,306.985977,291.675673,308.664861,368.212656,407.647083,454.911538,566.583981
54,520.823413,473.468399,443.155028,411.794784,330.236765,322.960037,361.584484,372.748677,420.836185,477.356699,466.056309,401.777766,369.642069,310.622903,262.116594,249.824637,286.255689,324.951108,380.370588,451.535485,372.003842,344.489547,319.478421,265.794066,184.961317,178.859157,243.815675,269.586354,342.008629,394.780942,363.524386,308.400634,266.946350,208.881012,115.246343,126.768253,160.396810,223.743142,272.895648,349.316298,348.585881,290.138348,172.882348,141.395879,93.345406,60.298971,152.483529,230.979016,247.856867,329.930860,363.608351,237.843047,184.134955,109.305380,0.000000,32.884301,137.394873,231.861172,249.426418,328.683265,344.929591,283.980957,220.978162,160.898206,76.283450,103.300030,163.975886,255.203001,323.865058,376.770367,346.569953,293.148946,265.837938,195.427829,166.572481,161.150117,245.381466,295.507153,311.097792,409.600074,427.853233,362.458980,309.051991,291.155577,239.327348,249.719701,314.544166,341.956463,403.920589,457.113174,424.552053,384.930875,357.241801,368.853223,327.155020,319.671414,361.578026,374.292753,411.952255,520.183397
55,549.445384,499.402035,466.396611,431.804146,345.285422,330.954147,360.992766,364.580387,408.148357,463.316181,496.668503,429.198739,395.510610,330.972292,274.631370,255.825646,281.046531,315.015240,365.612815,433.758929,403.748292,375.626766,347.604369,291.065737,205.600511,182.785539,235.473461,256.135060,324.283119,373.694335,396.202041,340.327976,297.758529,236.606226,128.881849,132.804595,141.208181,202.629923,250.026497,321.181551,381.464764,322.999728,205.749219,174.044272,118.413624,59.129650,128.637167,201.543383,216.521815,300.247305,395.415042,268.191059,213.453334,136.487023,32.884301,0.000000,104.937369,198.977355,217.123262,296.452743,373.399435,312.018990,247.759506,178.000357,88.038374,90.618166,133.150667,223.017873,290.984634,343.954634,372.341160,315.389191,285.483214,207.826715,167.481455,149.521093,219.728878,267.709668,279.643115,378.092966,449.572231,378.353580,321.541541,295.423943,231.698087,237.220766,291.215185,315.119161,375.618671,427.217707,440.482667,398.180272,364.895092,372.013145,322.763165,308.215257,344.431099,350.227365,385.424974,492.408549
56,634.216131,575.693230,534.643143,490.827365,392.362453,357.937846,359.812910,338.637949,365.053383,413.821445,588.857705,511.131739,473.098114,393.951197,318.349181,282.497860,270.815577,286.265047,317.339569,372.608633,500.762424,470.503857,432.933299,369.336913,275.898583,213.014854,219.984706,220.446614,267.788914,303.089883,497.610825,438.412715,392.233104,323.302006,192.905748,179.099235,107.219984,144.713726,179.374627,227.386231,484.724023,427.054229,309.853281,276.182644,206.075491,123.491786,78.848921,106.680826,113.720772,201.630198,500.197270,371.821810,316.212307,237.975939,137.394873,104.937369,0.000000,97.979006,112.215944,191.569002,474.240373,412.519330,346.982702,264.239468,176.386863,135.279852,73.388774,133.218031,189.321398,243.753545,468.783048,406.148541,372.003929,283.647260,223.187374,176.063920,175.654976,206.769770,193.994384,289.575776,537.576271,454.951535,392.081796,347.458969,256.177149,245.457195,251.197025,256.320794,306.485243,347.974766,515.978460,468.298102,422.390358,417.544645,349.324299,313.317103,326.594694,303.115923,325.088849,423.195128
57,730.747699,669.995765,626.353730,579.227825,477.038796,433.628652,417.976934,378.739325,387.258248,426.464870,686.691991,607.250898,568.223564,485.039106,403.459005,361.275931,328.470531,328.032446,337.595956,374.066658,598.654861,568.482264,529.992366,465.208912,370.855606,297.580309,279.157543,263.646735,283.701363,297.354612,594.496411,536.155555,490.210255,420.868012,288.346745,271.196934,177.032877,181.946214,191.640163,188.557633,580.433474,521.872363,404.662108,372.537687,304.030347,221.178939,149.480174,99.717563,71.654562,153.018379,590.203885,459.082535,402.516490,324.082155,231.861172,198.977355,97.979006,0.000000,46.780690,110.683409,555.774707,494.206783,427.973234,335.489106,255.730717,198.144134,91.245881,51.260946,92.040941,145.874190,544.386244,476.418619,438.926089,345.175908,275.018628,215.162489,147.934875,150.742534,108.180272,196.622179,602.321124,509.684696,443.283002,384.555898,278.465134,255.066778,211.984292,195.688438,230.799713,261.256885,568.032798,516.361418,460.333357,444.787314,363.718019,311.324668,301.359112,250.439585,257.201150,343.213902
58,728.859401,663.853047,616.762311,566.254108,461.504916,412.177899,387.626677,342.085973,345.548894,382.547149,690.030997,604.796406,563.952668,475.615960,389.143343,342.935643,299.423120,292.757029,295.959970,328.741967,606.325126,574.625583,530.371375,463.027336,367.905622,284.884861,252.146542,230.536788,241.845871,251.609730,606.629397,545.140424,496.758522,423.801959,287.563539,266.244175,161.361831,150.904028,151.534001,142.030762,595.264381,538.322772,421.308675,386.537190,310.804890,227.448970,137.656766,63.481169,27.842913,107.202465,612.402828,483.601148,427.686405,349.217365,249.426418,217.123262,112.215944,46.780690,0.000000,79.358750,584.371140,522.616476,456.662524,368.591097,284.484045,232.639474,130.773202,92.610240,91.927347,146.561244,576.234198,510.535320,474.255803,381.947078,314.045356,256.339765,194.637940,193.956698,140.128456,215.346384,638.900616,549.246666,483.572733,427.667501,323.238057,301.021682,257.099117,236.409369,264.177241,285.789756,608.470357,557.663425,503.578402,489.653495,409.715598,358.055417,347.380811,292.397777,293.894718,371.859167
59,797.968077,729.538287,679.328279,625.506766,518.755808,462.386339,423.400041,364.761739,352.061683,378.143933,762.989495,673.892179,631.757597,539.344172,448.751666,398.612227,340.176484,320.721813,304.610524,317.375284,681.913613,649.510276,601.895039,533.081877,438.168001,348.140827,298.280859,266.508344,252.471336,240.245280,684.106532,621.475902,572.082907,497.488350,360.198148,336.442180,226.399420,197.304137,176.849325,113.113197,673.593719,617.085122,500.222480,464.951403,387.110288,304.264606,207.264754,117.844636,85.509115,76.683412,691.761183,562.830178,506.813531,428.296072,328.683265,296.452743,191.569002,110.683409,79.358750,0.000000,662.858533,601.127344,535.050367,445.018253,362.642577,308.007410,201.915808,132.367305,66.653043,100.447244,653.467735,586.452144,549.306040,455.788608,385.648571,325.298915,241.843636,222.856848,149.848042,188.499526,712.960499,620.082855,553.460784,492.676294,384.351981,357.581350,289.893340,254.441302,261.845482,263.922257,678.060584,625.929850,568.102163,549.614616,465.046424,406.692038,382.874184,311.300726,297.739767,354.245481
60,469.201189,483.967841,501.188092,516.892936,504.378283,547.629735,626.756932,670.566322,732.926150,792.123341,380.834008,410.258402,415.662820,445.643103,475.569095,502.969856,580.929460,632.928241,701.088133,779.186041,287.795296,296.756204,353.103189,370.324412,380.896603,460.586681,554.044621,592.150062,672.347478,731.727785,231.790892,257.172507,281.879504,323.378152,389.431003,419.697979,499.937306,563.794815,614.469483,694.176634,193.857143,168.194835,211.881399,251.309210,337.851162,392.619897,496.456862,574.941528,587.913774,673.551823,100.437460,113.030509,161.087783,236.976964,344.929591,373.399435,474.240373,555.774707,584.371140,662.858533,0.000000,61.757400,127.848056,225.636114,300.304005,360.132587,468.089343,560.413740,642.583290,688.541245,52.402134,114.093156,151.935434,235.018491,306.625915,367.559207,493.564297,549.780971,600.806721,691.542782,151.111797,195.571147,221.443000,294.514060,368.854036,406.005008,526.891960,579.160868,646.676632,712.940992,222.945678,235.214032,284.272118,333.861430,381.770686,435.587512,509.669500,579.949390,635.027107,744.206472
61,469.292776,472.497843,481.722229,489.954100,466.182164,503.466406,578.360029,617.945888,678.516163,737.524704,383.839607,395.570104,394.252657,410.914825,430.868837,453.955387,527.919002,578.555479,645.169812,722.348930,283.439269,284.720165,329.562317,335.719972,333.950700,407.163179,498.707907,535.424401,614.756280,673.061332,233.262019,240.866551,254.166088,282.801932,334.529111,364.085640,440.299432,504.228132,554.669633,633.014558,196.390534,153.237221,162.813976,199.652069,282.596867,333.082551,435.941487,513.525921,526.206764,612.045408,127.564296,61.770697,101.134142,175.534467,283.980957,312.018990,412.519330,494.206783,522.616476,601.127344,61.757400,0.000000,66.240913,166.350065,238.627605,299.146245,406.872294,499.602459,581.359343,627.779589,72.994764,83.674153,110.648408,180.678732,249.694272,309.210184,435.618401,492.157881,541.089375,632.883006,177.329406,184.429749,191.015077,254.664260,317.248161,353.464888,472.486756,523.321959,591.091373,656.682439,227.042416,224.310780,258.969283,305.049473,340.742595,388.912075,461.650941,527.132558,581.223016,691.416282
62,484.554667,475.412609,475.458726,474.719732,437.139321,465.925090,534.313269,567.675025,625.409650,683.976866,403.891774,396.616512,387.609368,387.408174,393.515254,410.108661,477.545047,525.874247,589.913833,665.509305,299.623321,292.729986,322.406375,314.357904,295.167723,357.122171,444.938414,479.280859,556.981447,613.434003,257.985546,246.705766,245.464116,255.135149,282.941196,310.908855,379.504982,443.389445,493.305789,568.934927,224.841131,169.621432,129.536990,158.181754,231.280444,272.965906,373.441784,448.927079,460.703322,547.162057,180.553566,57.397476,47.921883,111.703271,220.978162,247.759506,346.982702,427.973234,456.662524,535.050367,127.848056,66.240913,0.000000,103.088324,172.458236,233.155436,340.711721,433.662046,515.182319,561.847927,126.033874,89.386028,88.946600,125.445139,188.734143,245.962669,372.406166,429.165626,475.999099,568.689333,217.312279,188.649624,171.090759,217.431362,262.487194,297.063778,413.075264,462.156900,530.041046,594.821661,243.152765,224.836256,240.192931,279.741282,299.112120,339.374768,409.730387,469.287961,522.106315,633.115360
63,555.517274,532.482229,520.748245,507.331022,448.954108,460.876355,513.694197,532.066889,581.684373,638.247932,481.492204,453.893735,435.567749,410.822941,392.011261,394.342822,444.050390,485.242829,541.165893,611.266676,376.949804,362.445726,373.015142,345.616121,297.536001,329.617819,403.772213,430.471577,501.699989,551.621311,344.261286,317.108119,299.911860,281.719341,256.865065,278.135715,318.841755,380.626821,427.558891,491.252786,315.183767,255.366804,170.990309,176.612601,211.871815,220.712096,306.271784,370.196235,376.347723,465.711891,283.012019,152.728853,104.363820,76.692006,160.898206,178.000357,264.239468,335.489106,368.591097,445.018253,225.636114,166.350065,103.088324,0.000000,90.526303,137.396603,245.526531,335.901242,419.339219,463.749690,209.074650,142.139528,108.312823,43.782530,86.384653,143.058239,269.540826,326.230443,375.171131,466.533073,273.729601,201.562471,150.584599,154.629950,165.887940,197.844083,310.775982,359.152741,427.040482,491.733338,263.667853,225.048140,206.782260,230.376736,220.989471,247.895631,314.147385,367.827246,419.805548,531.127812
64,552.320561,515.212639,492.609389,468.481550,395.482943,395.118597,437.508922,448.547887,494.908382,550.650854,488.147899,439.509234,413.014311,368.020279,330.990818,323.668223,362.475979,400.175719,453.126305,521.795120,387.503205,365.371130,356.214028,313.207305,245.079481,254.084281,319.428080,343.069045,412.307447,461.257478,367.453164,323.848932,292.354886,250.959458,186.457972,201.809459,229.239710,290.424271,337.062932,402.177088,345.420989,284.227884,174.118531,158.141007,151.820186,136.239728,215.832954,281.167329,289.759709,377.905633,338.363458,205.320638,148.581380,72.518667,76.283450,88.038374,176.386863,255.730717,284.484045,362.642577,300.304005,238.627605,172.458236,90.526303,0.000000,68.012545,170.295132,264.701025,344.051629,392.433664,292.463868,230.671845,198.686695,120.354059,94.279444,109.130734,222.089073,277.739786,312.086885,408.447403,363.752414,290.316284,234.233390,215.346941,174.851522,192.907494,280.514938,318.746304,385.037653,444.875941,352.448345,310.645341,280.977870,293.241589,256.973921,258.988683,310.644764,340.750714,385.832682,497.149325
65,613.795128,571.912916,544.597330,514.864881,433.001598,421.441017,450.080373,448.204967,485.961368,538.605192,552.575636,498.031777,468.560879,413.686505,363.704318,346.437418,367.839144,397.237366,440.767244,502.632206,453.251469,429.741995,414.871187,365.983058,288.130299,273.386689,320.278103,334.980506,394.909642,436.079271,434.951918,389.357040,354.978680,306.290944,216.884713,223.272319,215.913403,270.106978,311.219902,361.393807,413.370745,352.208424,240.995637,221.495354,195.552107,149.745536,195.259343,241.577871,242.691116,333.178943,404.548755,271.046585,214.635278,140.354156,103.300030,90.618166,135.279852,198.144134,232.639474,308.007410,360.132587,299.146245,233.155436,137.396603,68.012545,0.000000,108.290247,200.510262,282.598240,328.695230,346.430291,278.444737,241.643656,149.864396,88.583698,58.987014,154.881329,210.025495,245.146477,340.843210,406.342071,320.052804,256.803237,215.811106,141.420310,147.238420,217.071336,252.053328,317.757987,376.985577,380.835433,333.053385,289.338272,289.542859,233.549552,217.938382,258.391445,277.425872,320.104538,430.906800
66,682.023978,629.401473,592.718992,552.872874,458.049680,428.253206,433.130222,410.957260,434.015227,480.436096,629.755187,560.938985,525.731644,453.825841,384.391019,352.222623,344.202502,358.587975,385.451545,435.215711,535.871356,508.434902,480.025948,421.116005,331.250434,280.838630,293.373465,292.546971,334.130302,362.203003,525.200213,472.152396,430.746535,369.007405,249.261844,241.398759,180.591881,214.395753,242.698238,268.884595,507.556118,447.407705,331.583351,304.059819,250.157020,175.052217,152.198607,157.239715,146.723507,236.599804,508.317755,375.567121,318.806890,241.452562,163.975886,133.150667,73.388774,91.245881,130.773202,201.915808,468.089343,406.872294,340.711721,245.526531,170.295132,108.290247,0.000000,94.798636,174.496447,222.146299,454.601158,385.704186,347.885051,253.949807,184.018546,125.581565,102.756523,139.695256,147.383716,245.846076,511.078244,419.021040,353.006784,297.541498,196.279557,179.446228,178.524468,188.954054,245.075409,294.297959,477.883462,426.896970,373.467960,361.965416,286.709399,244.281459,253.455048,232.250607,259.048394,362.393002
67,766.318284,708.861665,667.647482,622.708547,522.236135,481.671096,468.712139,429.966929,437.348603,475.140191,718.169589,643.659028,606.118338,526.734926,448.331262,408.277209,379.060089,379.293361,387.695355,421.100473,626.692500,598.054410,564.584737,502.124717,409.052574,342.335157,329.415372,314.853889,333.664653,343.722959,618.296711,563.340642,519.920532,454.188914,326.034864,311.898544,224.613873,233.095304,242.130387,228.460388,601.561879,541.681542,425.399391,396.435767,335.652041,255.104695,196.187915,150.593850,119.862816,191.103546,602.962965,470.017705,413.282326,336.183471,255.203001,223.017873,133.218031,51.260946,92.610240,132.367305,560.413740,499.602459,433.662046,335.901242,264.701025,200.510262,94.798636,0.000000,85.655879,128.185891,544.327303,473.299302,434.123109,339.047500,265.879868,202.991029,109.657105,101.350534,61.054240,156.867170,594.043253,496.239891,428.823514,363.759388,253.841630,225.628725,165.333730,144.766010,180.547330,215.563553,552.357062,499.053798,438.499515,418.007013,332.727573,274.839060,256.866038,200.125169,206.033849,294.545485
68,818.316792,754.774868,708.399054,658.174545,553.381777,502.997802,473.470676,420.993247,413.966149,442.779814,776.739256,694.416398,654.229708,567.159126,481.070680,434.594186,386.932318,374.282880,365.579287,382.957080,689.988984,659.401072,618.625036,552.399766,457.447959,376.694626,341.309253,315.491429,312.327145,305.439430,686.488775,627.731476,581.183399,510.516133,375.951729,356.276265,253.224584,239.139961,229.595988,179.243322,672.449288,613.780675,496.606083,464.570398,394.799041,311.514411,228.870655,152.059439,114.190968,141.994657,680.649370,548.746595,492.025558,413.924100,323.865058,290.984634,189.321398,92.040941,91.927347,66.653043,642.583290,581.359343,515.182319,419.339219,344.051629,282.598240,174.496447,85.655879,0.000000,55.409640,628.248184,557.981682,519.121173,424.162664,351.297315,288.564594,188.650830,161.165438,85.012825,128.658385,679.601395,581.821804,514.358469,448.251775,337.601458,307.484394,228.045387,189.030785,195.602387,202.760104,637.671088,584.133463,522.474038,499.873616,412.467478,350.462085,320.823928,245.578197,231.141613,292.091280
69,873.725136,810.046303,763.321678,712.558726,607.319246,555.330140,521.739959,465.011848,451.850171,475.578095,831.856442,749.825854,709.606367,622.154180,535.371354,488.087651,436.727296,420.266467,404.784193,413.278357,744.505902,714.180048,673.970852,607.809001,512.856152,431.423847,392.503331,364.036311,352.880041,337.373864,740.010731,682.028599,635.927692,565.699652,431.338804,411.653948,307.882134,290.307306,275.715136,209.622657,725.191055,666.071094,549.092701,517.904751,449.615427,366.462298,283.983301,204.485987,166.983295,175.562599,730.346997,597.711691,540.950141,463.415601,376.770367,343.954634,243.753545,145.874190,146.561244,100.447244,688.541245,627.779589,561.847927,463.749690,392.433664,328.695230,222.146299,128.185891,55.409640,0.000000,671.718855,599.913660,560.234568,465.091016,391.263754,327.917945,215.905402,175.777555,99.410106,91.193563,717.828624,616.900517,549.210753,479.062001,367.631141,334.527193,238.782250,189.879908,176.715571,166.310419,670.710779,616.259810,551.463313,524.687126,434.778475,368.598230,328.492488,242.556616,215.556955,256.843229
70,520.066741,531.818978,546.006479,558.077161,538.234786,576.424542,651.150889,689.564770,749.150783,807.990625,432.086878,456.813163,459.427454,481.941560,503.839748,526.708011,599.448030,649.312273,714.747650,790.992428,337.188856,343.858202,395.666176,406.564021,406.937073,478.668073,568.940087,604.436261,682.709448,739.461209,282.264788,302.453173,321.974129,355.131806,405.414661,434.416703,505.518743,569.387341,619.205690,693.073522,244.288324,213.044476,235.796837,272.248519,353.445956,398.983401,499.037987,572.509437,582.222266,670.062417,152.839582,134.726297,169.370190,237.300862,346.569953,372.341160,468.783048,544.386244,576.234198,653.467735,52.402134,72.994764,126.033874,209.074650,292.463868,346.430291,454.601158,544.327303,628.248184,671.718855,0.000000,75.924072,117.045702,208.967060,282.865778,345.679975,469.622372,524.829349,580.633718,668.230465,106.441874,143.951306,175.739112,252.761105,336.387353,374.246691,496.672191,550.841597,617.654736,684.790671,171.034257,183.273381,235.357197,285.805848,339.724283,397.436425,472.231659,547.320409,603.446070,710.945541
71,552.196693,552.143903,557.444810,560.586632,526.260862,555.106814,622.002356,652.276944,707.709448,765.722192,467.263242,474.301229,469.529364,475.522039,482.770769,498.128796,562.377616,608.865717,670.284861,743.793947,366.104710,365.389965,404.301133,401.725159,384.404569,442.720760,527.391455,559.203991,634.491745,687.871577,316.832836,320.535536,327.592435,343.721164,368.160708,394.786454,453.543300,516.715552,565.172411,632.764402,280.057734,234.982473,218.289707,247.493851,317.192929,349.687554,443.888336,511.711273,518.481987,607.726555,205.620394,129.567585,137.079883,186.979281,293.148946,315.389191,406.148541,476.418619,510.535320,586.452144,114.093156,83.674153,89.386028,142.139528,230.671845,278.444737,385.704186,473.299302,557.981682,599.913660,75.924072,0.000000,41.220445,135.118903,209.262849,272.513264,395.105122,449.890810,507.380096,593.626626,134.744052,103.654528,109.335399,180.435500,260.465238,298.324115,420.788210,475.137477,541.839157,609.057875,154.347652,142.581149,175.924106,223.293268,267.700685,322.849552,397.399264,471.444648,527.526801,635.161377
72,570.036724,563.833001,564.389203,562.710228,520.730359,544.128559,606.197139,631.732274,684.613663,741.985954,487.290384,485.168705,476.551651,473.546021,472.540238,483.480805,542.407789,586.723517,645.614970,717.364120,384.136099,379.727183,411.352872,401.547929,374.533542,424.309919,505.052690,534.559058,607.820142,659.129028,338.420694,333.956408,334.409537,340.904327,349.850933,374.705555,425.543963,487.960035,535.425684,599.257239,302.942152,252.692481,215.927737,239.561480,300.340285,324.236853,414.050824,478.242090,483.299301,573.136524,237.569003,141.325984,131.544695,164.690165,265.837938,285.483214,372.003929,438.926089,474.255803,549.306040,151.935434,110.648408,88.946600,108.312823,198.686695,241.643656,347.885051,434.123109,519.121173,560.234568,117.045702,41.220445,0.000000,95.150997,169.093836,232.453206,354.240165,408.847164,467.044246,552.684959,165.582874,104.267679,83.688500,144.520805,219.461685,257.252746,379.626498,433.917398,500.637380,567.839974,163.696567,137.555943,153.086191,196.148657,231.283120,283.660396,357.856393,430.573443,486.521061,594.437416
73,594.930460,574.355264,563.845288,551.044494,492.391895,502.883701,553.170204,568.160496,615.260934,670.950447,519.012998,495.576441,478.297529,454.604195,434.622472,435.204901,481.173561,520.251137,573.356130,641.153108,414.212636,401.571626,415.303488,389.232061,340.805586,368.946632,439.234990,463.416267,531.833566,578.806567,378.329773,355.830117,341.385211,325.375900,297.275632,317.004395,348.827114,408.879773,453.971944,510.763998,347.329684,289.087964,212.619109,220.151028,253.861965,255.726568,333.661470,390.326958,392.555444,483.015556,304.607430,180.835830,139.775223,120.324784,195.427829,207.826715,283.647260,345.175908,381.947078,455.788608,235.018491,180.678732,125.445139,43.782530,120.354059,149.864396,253.949807,339.047500,424.162664,465.091016,208.967060,135.118903,95.150997,0.000000,74.146271,137.416156,260.677859,316.117562,372.266452,459.284187,257.188837,172.064059,113.879789,110.922446,137.370784,172.916993,292.146072,344.164428,411.658339,478.004453,233.837433,190.368392,164.859974,186.661851,180.624066,214.430481,284.285359,346.455349,400.682569,510.738458
