time,packet_type,source,current_node,next_hop,dest,hop_count,path_type
207.4394103854295,SENSOR_DATA,"[35,1]",34,"[3,3]","[0,254]",,TREE_PARENT
207.4395127216086,SENSOR_DATA,"[35,1]",23,"[3,1]","[0,254]",,MESH_3H
207.43958423771466,SENSOR_DATA,"[35,1]",12,"[0,2]","[0,254]",,MESH_2H
207.43968166805547,SENSOR_DATA,"[35,1]",2,"[0,254]","[0,254]",,DIRECT
207.46703640310673,SENSOR_DATA,"[28,1]",28,"[16,1]","[0,254]",,TREE_PARENT
207.46714392865704,SENSOR_DATA,"[28,1]",27,"[16,254]","[0,254]",,TREE_PARENT
207.5154389054098,SENSOR_DATA,"[35,1]",56,"[35,254]","[0,254]",,TREE_PARENT
207.55482162906813,NETWORK_REQUEST,"[79,1]",98,"[79,254]","[0,254]",,TREE_PARENT
207.5548962632359,SENSOR_DATA,"[86,2]",97,"[86,254]","[0,254]",,TREE_PARENT
207.7230729951331,SENSOR_DATA,"[23,2]",52,"[23,254]","[0,254]",,TREE_PARENT
207.75618156197763,SENSOR_DATA,"[38,1]",38,"[26,3]","[0,254]",,TREE_PARENT
207.75625567408,SENSOR_DATA,"[38,1]",37,"[26,254]","[0,254]",,TREE_PARENT
207.94036978830502,SENSOR_DATA,"[26,2]",55,"[26,254]","[0,254]",,TREE_PARENT
208.0041712078469,SENSOR_DATA,"[16,1]",26,"[24,2]","[0,254]",,TREE_PARENT
208.00423915629258,SENSOR_DATA,"[16,1]",15,"[24,254]","[0,254]",,TREE_PARENT
208.10507212458577,SENSOR_DATA,"[52,1]",71,"[52,254]","[0,254]",,TREE_PARENT
208.1528831334978,SENSOR_DATA,"[52,2]",61,"[52,254]","[0,254]",,TREE_PARENT
208.34928760208672,NETWORK_REQUEST,"[79,2]",99,"[79,254]","[0,254]",,TREE_PARENT
208.34938447216317,SENSOR_DATA,"[79,1]",88,"[68,1]","[0,254]",,TREE_PARENT
208.34947354721623,SENSOR_DATA,"[79,1]",78,"[68,254]","[0,254]",,TREE_PARENT
208.52084456064418,SENSOR_DATA,"[71,2]",81,"[52,3]","[0,254]",,TREE_PARENT
208.5209326111434,SENSOR_DATA,"[71,2]",70,"[52,254]","[0,254]",,TREE_PARENT
208.59140997062124,SENSOR_DATA,"[3,2]",22,"[0,3]","[0,254]",,MESH_2H
208.59148214331927,SENSOR_DATA,"[3,2]",11,"[0,254]","[0,254]",,DIRECT
209.0418722853692,SENSOR_DATA,"[32,1]",51,"[32,254]","[0,254]",,TREE_PARENT
209.2871110099582,SENSOR_DATA,"[11,1]",20,"[0,3]","[0,254]",,MESH_2H
209.28721570440874,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
209.44199699324457,SENSOR_DATA,"[6,2]",17,"[6,254]","[0,254]",,TREE_PARENT
209.45289431516466,SENSOR_DATA,"[63,1]",82,"[63,254]","[0,254]",,TREE_PARENT
209.48293488927354,SENSOR_DATA,"[53,1]",53,"[23,2]","[0,254]",,TREE_PARENT
209.48301632179547,SENSOR_DATA,"[53,1]",52,"[23,254]","[0,254]",,TREE_PARENT
209.52638760927212,SENSOR_DATA,"[26,1]",46,"[26,254]","[0,254]",,TREE_PARENT
209.78633550500075,SENSOR_DATA,"[86,1]",86,"[65,1]","[0,254]",,TREE_PARENT
209.78642033270677,SENSOR_DATA,"[86,1]",85,"[65,254]","[0,254]",,TREE_PARENT
209.88937733704702,SENSOR_DATA,"[23,1]",31,"[11,1]","[0,254]",,MESH_3H
209.88944837532858,SENSOR_DATA,"[23,1]",21,"[0,3]","[0,254]",,MESH_2H
209.8895256543501,SENSOR_DATA,"[23,1]",11,"[0,254]","[0,254]",,DIRECT
210.03206491029184,SENSOR_DATA,"[79,2]",99,"[79,254]","[0,254]",,TREE_PARENT
210.14301412531583,SENSOR_DATA,"[42,1]",50,"[42,254]","[0,254]",,TREE_PARENT
210.1511280137941,SENSOR_DATA,"[48,1]",69,"[48,254]","[0,254]",,TREE_PARENT
210.31621844947242,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
210.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
210.37178161669834,SENSOR_DATA,"[55,1]",75,"[55,254]","[0,254]",,TREE_PARENT
210.37561064434414,SENSOR_DATA,"[19,1]",8,"[28,3]","[0,254]",,TREE_PARENT
210.37568559031877,SENSOR_DATA,"[19,1]",18,"[28,254]","[0,254]",,TREE_PARENT
210.37856761294458,SENSOR_DATA,"[24,2]",15,"[24,254]","[0,254]",,TREE_PARENT
210.3790153878687,SENSOR_DATA,"[24,3]",25,"[24,254]","[0,254]",,TREE_PARENT
210.3823602016417,SENSOR_DATA,"[35,1]",67,"[35,254]","[0,254]",,TREE_PARENT
210.48010167117118,SENSOR_DATA,"[52,3]",70,"[52,254]","[0,254]",,TREE_PARENT
210.74094540060057,SENSOR_DATA,"[53,2]",62,"[53,254]","[0,254]",,TREE_PARENT
211.04520014134386,SENSOR_DATA,"[6,1]",6,"[24,4]","[0,254]",,TREE_PARENT
211.04524564411489,SENSOR_DATA,"[6,1]",5,"[24,254]","[0,254]",,TREE_PARENT
211.1069265687749,SENSOR_DATA,"[71,1]",91,"[71,254]","[0,254]",,TREE_PARENT
211.14783636412454,SENSOR_DATA,"[93,1]",93,"[71,2]","[0,254]",,TREE_PARENT
211.1479369865008,SENSOR_DATA,"[93,1]",92,"[71,254]","[0,254]",,TREE_PARENT
211.1495804950871,SENSOR_DATA,"[56,1]",66,"[26,2]","[0,254]",,TREE_PARENT
211.14966921811234,SENSOR_DATA,"[56,1]",55,"[26,254]","[0,254]",,TREE_PARENT
211.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
211.22371100486282,SENSOR_DATA,"[23,2]",32,"[3,2]","[0,254]",,MESH_3H
211.2238157389427,SENSOR_DATA,"[23,2]",22,"[0,3]","[0,254]",,MESH_2H
211.22388239043835,SENSOR_DATA,"[3,4]",13,"[3,1]","[0,254]",,MESH_3H
211.22388791164073,SENSOR_DATA,"[23,2]",11,"[0,254]","[0,254]",,DIRECT
211.22393733826434,SENSOR_DATA,"[3,4]",3,"[0,2]","[0,254]",,MESH_2H
211.22400736544995,SENSOR_DATA,"[3,4]",2,"[0,254]","[0,254]",,DIRECT
211.27850249117927,SENSOR_DATA,"[28,2]",29,"[28,254]","[0,254]",,TREE_PARENT
211.31032926404967,SENSOR_DATA,"[34,1]",43,"[23,1]","[0,254]",,TREE_PARENT
211.31041932712446,SENSOR_DATA,"[34,1]",33,"[23,254]","[0,254]",,TREE_PARENT
211.62793290433945,SENSOR_DATA,"[38,1]",49,"[38,254]","[0,254]",,TREE_PARENT
211.81095966883376,SENSOR_DATA,"[26,3]",37,"[26,254]","[0,254]",,TREE_PARENT
211.8673767944741,SENSOR_DATA,"[42,1]",40,"[32,1]","[0,254]",,TREE_PARENT
211.8674535549257,SENSOR_DATA,"[42,1]",41,"[23,1]","[0,254]",,TREE_PARENT
211.8675181898104,SENSOR_DATA,"[42,1]",31,"[11,1]","[0,254]",,MESH_3H
211.86758922809196,SENSOR_DATA,"[42,1]",21,"[0,3]","[0,254]",,MESH_2H
211.86766650711348,SENSOR_DATA,"[42,1]",11,"[0,254]","[0,254]",,DIRECT
211.91872600377135,SENSOR_DATA,"[68,2]",77,"[68,254]","[0,254]",,TREE_PARENT
212.067649194301,SENSOR_DATA,"[16,1]",27,"[16,254]","[0,254]",,TREE_PARENT
212.10410201537238,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
212.12299066045074,SENSOR_DATA,"[71,2]",92,"[71,254]","[0,254]",,TREE_PARENT
212.69011379776904,SENSOR_DATA,"[24,1]",14,"[3,3]","[0,254]",,TREE_PARENT
212.69021851206918,SENSOR_DATA,"[24,1]",23,"[3,1]","[0,254]",,MESH_3H
212.69029002817524,SENSOR_DATA,"[24,1]",12,"[0,2]","[0,254]",,MESH_2H
212.69038745851606,SENSOR_DATA,"[24,1]",2,"[0,254]","[0,254]",,DIRECT
212.69914367798074,SENSOR_DATA,"[20,1]",9,"[28,1]","[0,254]",,TREE_PARENT
212.69924972066244,SENSOR_DATA,"[20,1]",19,"[28,254]","[0,254]",,TREE_PARENT
212.73037974772822,SENSOR_DATA,"[24,4]",5,"[24,254]","[0,254]",,TREE_PARENT
212.73039778815422,SENSOR_DATA,"[65,1]",85,"[65,254]","[0,254]",,TREE_PARENT
212.93469171688344,SENSOR_DATA,"[81,1]",90,"[71,1]","[0,254]",,TREE_PARENT
212.93477007210944,SENSOR_DATA,"[81,1]",80,"[52,3]","[0,254]",,TREE_PARENT
212.934836601362,SENSOR_DATA,"[81,1]",70,"[52,254]","[0,254]",,TREE_PARENT
213.04616074135583,SENSOR_DATA,"[77,1]",87,"[56,1]","[0,254]",,TREE_PARENT
213.0462050689912,SENSOR_DATA,"[77,1]",76,"[56,254]","[0,254]",,TREE_PARENT
213.05516058651554,SENSOR_DATA,"[28,1]",19,"[28,254]","[0,254]",,TREE_PARENT
213.19944346103017,SENSOR_DATA,"[48,1]",58,"[26,4]","[0,254]",,TREE_PARENT
213.19952681269723,SENSOR_DATA,"[48,1]",47,"[26,254]","[0,254]",,TREE_PARENT
213.28593754520463,SENSOR_DATA,"[68,3]",79,"[68,254]","[0,254]",,TREE_PARENT
213.36150170565855,SENSOR_DATA,"[47,1]",57,"[26,1]","[0,254]",,TREE_PARENT
213.361583986522,SENSOR_DATA,"[47,1]",46,"[26,254]","[0,254]",,TREE_PARENT
213.4940439030625,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
213.49411393024812,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
213.49882842386742,SENSOR_DATA,"[85,1]",95,"[64,2]","[0,254]",,TREE_PARENT
213.49889872681817,SENSOR_DATA,"[85,1]",84,"[64,254]","[0,254]",,TREE_PARENT
213.90036420624324,SENSOR_DATA,"[28,3]",18,"[28,254]","[0,254]",,TREE_PARENT
214.18204245232712,SENSOR_DATA,"[68,1]",68,"[35,1]","[0,254]",,TREE_PARENT
214.18213273745843,SENSOR_DATA,"[68,1]",67,"[35,254]","[0,254]",,TREE_PARENT
214.20473824234273,SENSOR_DATA,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
214.25957463461054,SENSOR_DATA,"[86,1]",96,"[86,254]","[0,254]",,TREE_PARENT
214.2614971431928,SENSOR_DATA,"[80,1]",89,"[68,3]","[0,254]",,TREE_PARENT
214.26154452226805,SENSOR_DATA,"[80,1]",79,"[68,254]","[0,254]",,TREE_PARENT
214.55407690876135,SENSOR_DATA,"[24,2]",34,"[3,3]","[0,254]",,TREE_PARENT
214.55417924494043,SENSOR_DATA,"[24,2]",23,"[3,1]","[0,254]",,MESH_3H
214.5542507610465,SENSOR_DATA,"[24,2]",12,"[0,2]","[0,254]",,MESH_2H
214.5543481913873,SENSOR_DATA,"[24,2]",2,"[0,254]","[0,254]",,DIRECT
214.60867731079918,SENSOR_DATA,"[34,1]",63,"[34,254]","[0,254]",,TREE_PARENT
214.6969305342366,SENSOR_DATA,"[14,1]",4,"[3,4]","[0,254]",,TREE_PARENT
214.69701458224978,SENSOR_DATA,"[14,1]",13,"[3,1]","[0,254]",,MESH_3H
214.69706953007577,SENSOR_DATA,"[14,1]",3,"[0,2]","[0,254]",,MESH_2H
214.69713955726138,SENSOR_DATA,"[14,1]",2,"[0,254]","[0,254]",,DIRECT
214.81725140002592,SENSOR_DATA,"[63,1]",72,"[53,2]","[0,254]",,TREE_PARENT
214.81731919988766,SENSOR_DATA,"[63,1]",62,"[53,254]","[0,254]",,TREE_PARENT
214.84628822276963,SENSOR_DATA,"[64,2]",84,"[64,254]","[0,254]",,TREE_PARENT
214.91278265049436,SENSOR_DATA,"[3,3]",23,"[3,1]","[0,254]",,MESH_3H
214.91285416660043,SENSOR_DATA,"[3,3]",12,"[0,2]","[0,254]",,MESH_2H
214.91295159694124,SENSOR_DATA,"[3,3]",2,"[0,254]","[0,254]",,DIRECT
215.1324153145039,SENSOR_DATA,"[52,1]",60,"[32,1]","[0,254]",,TREE_PARENT
215.1324981037711,SENSOR_DATA,"[52,1]",51,"[32,254]","[0,254]",,TREE_PARENT
215.29103211795663,SENSOR_DATA,"[85,2]",94,"[64,2]","[0,254]",,TREE_PARENT
215.29111442563266,SENSOR_DATA,"[85,2]",84,"[64,254]","[0,254]",,TREE_PARENT
215.29508381241163,SENSOR_DATA,"[23,1]",33,"[23,254]","[0,254]",,TREE_PARENT
215.34351242452868,SENSOR_DATA,"[6,1]",16,"[6,254]","[0,254]",,TREE_PARENT
215.48162888028634,SENSOR_DATA,"[11,1]",21,"[0,3]","[0,254]",,MESH_2H
215.48170615930786,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
215.49708699791617,SENSOR_DATA,"[24,1]",24,"[24,254]","[0,254]",,TREE_PARENT
215.51788831251463,SENSOR_DATA,"[56,1]",76,"[56,254]","[0,254]",,TREE_PARENT
215.56653009799172,SENSOR_DATA,"[64,1]",73,"[34,1]","[0,254]",,TREE_PARENT
215.56663325134647,SENSOR_DATA,"[64,1]",63,"[34,254]","[0,254]",,TREE_PARENT
215.580226763865,SENSOR_DATA,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
215.7162747413576,SENSOR_DATA,"[65,1]",74,"[53,1]","[0,254]",,TREE_PARENT
215.71636305684603,SENSOR_DATA,"[65,1]",64,"[53,254]","[0,254]",,TREE_PARENT
215.86348153375243,SENSOR_DATA,"[55,1]",65,"[34,2]","[0,254]",,TREE_PARENT
215.86356500285504,SENSOR_DATA,"[55,1]",54,"[34,254]","[0,254]",,TREE_PARENT
215.8825437522836,SENSOR_DATA,"[68,4]",59,"[68,254]","[0,254]",,TREE_PARENT
215.9231257948077,SENSOR_DATA,"[32,1]",41,"[23,1]","[0,254]",,TREE_PARENT
215.9231904296924,SENSOR_DATA,"[32,1]",31,"[11,1]","[0,254]",,MESH_3H
215.92326146797396,SENSOR_DATA,"[32,1]",21,"[0,3]","[0,254]",,MESH_2H
215.92333874699548,SENSOR_DATA,"[32,1]",11,"[0,254]","[0,254]",,DIRECT
215.94321165948622,SENSOR_DATA,"[64,1]",83,"[64,254]","[0,254]",,TREE_PARENT
216.1613401150415,SENSOR_DATA,"[28,4]",39,"[28,254]","[0,254]",,TREE_PARENT
216.18644762902227,SENSOR_DATA,"[6,3]",7,"[6,254]","[0,254]",,TREE_PARENT
216.21052483949967,SENSOR_DATA,"[79,1]",98,"[79,254]","[0,254]",,TREE_PARENT
216.25340366914324,SENSOR_DATA,"[32,2]",42,"[23,1]","[0,254]",,TREE_PARENT
216.2534973845066,SENSOR_DATA,"[32,2]",31,"[11,1]","[0,254]",,MESH_3H
216.25356842278816,SENSOR_DATA,"[32,2]",21,"[0,3]","[0,254]",,MESH_2H
216.2536457018097,SENSOR_DATA,"[32,2]",11,"[0,254]","[0,254]",,DIRECT
216.3175990074572,SENSOR_DATA,"[35,1]",44,"[35,1]","[0,254]",,TREE_PARENT
216.37848164056757,SENSOR_DATA,"[47,1]",48,"[47,254]","[0,254]",,TREE_PARENT
216.39330790133187,SENSOR_DATA,"[26,1]",36,"[24,3]","[0,254]",,TREE_PARENT
216.39341093905216,SENSOR_DATA,"[26,1]",25,"[24,254]","[0,254]",,TREE_PARENT
216.4312982582247,SENSOR_DATA,"[34,2]",54,"[34,254]","[0,254]",,TREE_PARENT
216.46798376367832,SENSOR_DATA,"[11,2]",30,"[11,1]","[0,254]",,MESH_3H
216.4680325488461,SENSOR_DATA,"[11,2]",21,"[0,3]","[0,254]",,MESH_2H
216.46810982786764,SENSOR_DATA,"[11,2]",11,"[0,254]","[0,254]",,DIRECT
216.50505045677346,SENSOR_DATA,"[68,1]",78,"[68,254]","[0,254]",,TREE_PARENT
216.95269361167246,SENSOR_DATA,"[53,1]",64,"[53,254]","[0,254]",,TREE_PARENT
217.20657769494326,SENSOR_DATA,"[71,1]",80,"[52,3]","[0,254]",,TREE_PARENT
217.20664422419583,SENSOR_DATA,"[71,1]",70,"[52,254]","[0,254]",,TREE_PARENT
217.26647464816608,SENSOR_DATA,"[26,4]",47,"[26,254]","[0,254]",,TREE_PARENT
217.29312593939014,SENSOR_DATA,"[35,2]",45,"[35,1]","[0,254]",,TREE_PARENT
217.29319758666057,SENSOR_DATA,"[35,2]",56,"[35,254]","[0,254]",,TREE_PARENT
217.4393479798602,SENSOR_DATA,"[35,1]",35,"[24,2]","[0,254]",,TREE_PARENT
217.4394103854295,SENSOR_DATA,"[35,1]",34,"[3,3]","[0,254]",,TREE_PARENT
217.4395127216086,SENSOR_DATA,"[35,1]",23,"[3,1]","[0,254]",,MESH_3H
217.43958423771466,SENSOR_DATA,"[35,1]",12,"[0,2]","[0,254]",,MESH_2H
217.43968166805547,SENSOR_DATA,"[35,1]",2,"[0,254]","[0,254]",,DIRECT
217.46703640310673,SENSOR_DATA,"[28,1]",28,"[16,1]","[0,254]",,TREE_PARENT
217.46714392865704,SENSOR_DATA,"[28,1]",27,"[16,254]","[0,254]",,TREE_PARENT
217.5154389054098,SENSOR_DATA,"[35,1]",56,"[35,254]","[0,254]",,TREE_PARENT
217.5548962632359,SENSOR_DATA,"[86,2]",97,"[86,254]","[0,254]",,TREE_PARENT
217.7230729951331,SENSOR_DATA,"[23,2]",52,"[23,254]","[0,254]",,TREE_PARENT
217.75618156197763,SENSOR_DATA,"[38,1]",38,"[26,3]","[0,254]",,TREE_PARENT
217.75625567408,SENSOR_DATA,"[38,1]",37,"[26,254]","[0,254]",,TREE_PARENT
217.94036978830502,SENSOR_DATA,"[26,2]",55,"[26,254]","[0,254]",,TREE_PARENT
218.0041712078469,SENSOR_DATA,"[16,1]",26,"[24,2]","[0,254]",,TREE_PARENT
218.00423915629258,SENSOR_DATA,"[16,1]",15,"[24,254]","[0,254]",,TREE_PARENT
218.10507212458577,SENSOR_DATA,"[52,1]",71,"[52,254]","[0,254]",,TREE_PARENT
218.1528831334978,SENSOR_DATA,"[52,2]",61,"[52,254]","[0,254]",,TREE_PARENT
218.34938447216317,SENSOR_DATA,"[79,1]",88,"[68,1]","[0,254]",,TREE_PARENT
218.34947354721623,SENSOR_DATA,"[79,1]",78,"[68,254]","[0,254]",,TREE_PARENT
218.52084456064418,SENSOR_DATA,"[71,2]",81,"[52,3]","[0,254]",,TREE_PARENT
218.5209326111434,SENSOR_DATA,"[71,2]",70,"[52,254]","[0,254]",,TREE_PARENT
218.59140997062124,SENSOR_DATA,"[3,2]",22,"[0,3]","[0,254]",,MESH_2H
218.59148214331927,SENSOR_DATA,"[3,2]",11,"[0,254]","[0,254]",,DIRECT
219.0418722853692,SENSOR_DATA,"[32,1]",51,"[32,254]","[0,254]",,TREE_PARENT
219.2871110099582,SENSOR_DATA,"[11,1]",20,"[0,3]","[0,254]",,MESH_2H
219.28721570440874,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
219.44199699324457,SENSOR_DATA,"[6,2]",17,"[6,254]","[0,254]",,TREE_PARENT
219.45289431516466,SENSOR_DATA,"[63,1]",82,"[63,254]","[0,254]",,TREE_PARENT
219.48293488927354,SENSOR_DATA,"[53,1]",53,"[23,2]","[0,254]",,TREE_PARENT
219.48301632179547,SENSOR_DATA,"[53,1]",52,"[23,254]","[0,254]",,TREE_PARENT
219.52638760927212,SENSOR_DATA,"[26,1]",46,"[26,254]","[0,254]",,TREE_PARENT
219.78633550500075,SENSOR_DATA,"[86,1]",86,"[65,1]","[0,254]",,TREE_PARENT
219.78642033270677,SENSOR_DATA,"[86,1]",85,"[65,254]","[0,254]",,TREE_PARENT
219.88937733704702,SENSOR_DATA,"[23,1]",31,"[11,1]","[0,254]",,MESH_3H
219.88944837532858,SENSOR_DATA,"[23,1]",21,"[0,3]","[0,254]",,MESH_2H
219.8895256543501,SENSOR_DATA,"[23,1]",11,"[0,254]","[0,254]",,DIRECT
220.03206491029184,SENSOR_DATA,"[79,2]",99,"[79,254]","[0,254]",,TREE_PARENT
220.14301412531583,SENSOR_DATA,"[42,1]",50,"[42,254]","[0,254]",,TREE_PARENT
220.1511280137941,SENSOR_DATA,"[48,1]",69,"[48,254]","[0,254]",,TREE_PARENT
220.31621844947242,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
220.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
220.37178161669834,SENSOR_DATA,"[55,1]",75,"[55,254]","[0,254]",,TREE_PARENT
220.37561064434414,SENSOR_DATA,"[19,1]",8,"[28,3]","[0,254]",,TREE_PARENT
220.37568559031877,SENSOR_DATA,"[19,1]",18,"[28,254]","[0,254]",,TREE_PARENT
220.37856761294458,SENSOR_DATA,"[24,2]",15,"[24,254]","[0,254]",,TREE_PARENT
220.3790153878687,SENSOR_DATA,"[24,3]",25,"[24,254]","[0,254]",,TREE_PARENT
220.3823602016417,SENSOR_DATA,"[35,1]",67,"[35,254]","[0,254]",,TREE_PARENT
220.48010167117118,SENSOR_DATA,"[52,3]",70,"[52,254]","[0,254]",,TREE_PARENT
220.74094540060057,SENSOR_DATA,"[53,2]",62,"[53,254]","[0,254]",,TREE_PARENT
221.04520014134386,SENSOR_DATA,"[6,1]",6,"[24,4]","[0,254]",,TREE_PARENT
221.04524564411489,SENSOR_DATA,"[6,1]",5,"[24,254]","[0,254]",,TREE_PARENT
221.1069265687749,SENSOR_DATA,"[71,1]",91,"[71,254]","[0,254]",,TREE_PARENT
221.14783636412454,SENSOR_DATA,"[93,1]",93,"[71,2]","[0,254]",,TREE_PARENT
221.1479369865008,SENSOR_DATA,"[93,1]",92,"[71,254]","[0,254]",,TREE_PARENT
221.1495804950871,SENSOR_DATA,"[56,1]",66,"[26,2]","[0,254]",,TREE_PARENT
221.14966921811234,SENSOR_DATA,"[56,1]",55,"[26,254]","[0,254]",,TREE_PARENT
221.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
221.22371100486282,SENSOR_DATA,"[23,2]",32,"[3,2]","[0,254]",,MESH_3H
221.2238157389427,SENSOR_DATA,"[23,2]",22,"[0,3]","[0,254]",,MESH_2H
221.22388239043835,SENSOR_DATA,"[3,4]",13,"[3,1]","[0,254]",,MESH_3H
221.22388791164073,SENSOR_DATA,"[23,2]",11,"[0,254]","[0,254]",,DIRECT
221.22393733826434,SENSOR_DATA,"[3,4]",3,"[0,2]","[0,254]",,MESH_2H
221.22400736544995,SENSOR_DATA,"[3,4]",2,"[0,254]","[0,254]",,DIRECT
221.27850249117927,SENSOR_DATA,"[28,2]",29,"[28,254]","[0,254]",,TREE_PARENT
221.31032926404967,SENSOR_DATA,"[34,1]",43,"[23,1]","[0,254]",,TREE_PARENT
221.31041932712446,SENSOR_DATA,"[34,1]",33,"[23,254]","[0,254]",,TREE_PARENT
221.62793290433945,SENSOR_DATA,"[38,1]",49,"[38,254]","[0,254]",,TREE_PARENT
221.81095966883376,SENSOR_DATA,"[26,3]",37,"[26,254]","[0,254]",,TREE_PARENT
221.8673767944741,SENSOR_DATA,"[42,1]",40,"[32,1]","[0,254]",,TREE_PARENT
221.8674535549257,SENSOR_DATA,"[42,1]",41,"[23,1]","[0,254]",,TREE_PARENT
221.8675181898104,SENSOR_DATA,"[42,1]",31,"[11,1]","[0,254]",,MESH_3H
221.86758922809196,SENSOR_DATA,"[42,1]",21,"[0,3]","[0,254]",,MESH_2H
221.86766650711348,SENSOR_DATA,"[42,1]",11,"[0,254]","[0,254]",,DIRECT
221.91872600377135,SENSOR_DATA,"[68,2]",77,"[68,254]","[0,254]",,TREE_PARENT
222.067649194301,SENSOR_DATA,"[16,1]",27,"[16,254]","[0,254]",,TREE_PARENT
222.10410201537238,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
222.12299066045074,SENSOR_DATA,"[71,2]",92,"[71,254]","[0,254]",,TREE_PARENT
222.69011379776904,SENSOR_DATA,"[24,1]",14,"[3,3]","[0,254]",,TREE_PARENT
222.69021851206918,SENSOR_DATA,"[24,1]",23,"[3,1]","[0,254]",,MESH_3H
222.69029002817524,SENSOR_DATA,"[24,1]",12,"[0,2]","[0,254]",,MESH_2H
222.69038745851606,SENSOR_DATA,"[24,1]",2,"[0,254]","[0,254]",,DIRECT
222.69914367798074,SENSOR_DATA,"[20,1]",9,"[28,1]","[0,254]",,TREE_PARENT
222.69924972066244,SENSOR_DATA,"[20,1]",19,"[28,254]","[0,254]",,TREE_PARENT
222.73037974772822,SENSOR_DATA,"[24,4]",5,"[24,254]","[0,254]",,TREE_PARENT
222.73039778815422,SENSOR_DATA,"[65,1]",85,"[65,254]","[0,254]",,TREE_PARENT
222.93469171688344,SENSOR_DATA,"[81,1]",90,"[71,1]","[0,254]",,TREE_PARENT
222.93477007210944,SENSOR_DATA,"[81,1]",80,"[52,3]","[0,254]",,TREE_PARENT
222.934836601362,SENSOR_DATA,"[81,1]",70,"[52,254]","[0,254]",,TREE_PARENT
223.04616074135583,SENSOR_DATA,"[77,1]",87,"[56,1]","[0,254]",,TREE_PARENT
223.0462050689912,SENSOR_DATA,"[77,1]",76,"[56,254]","[0,254]",,TREE_PARENT
223.05516058651554,SENSOR_DATA,"[28,1]",19,"[28,254]","[0,254]",,TREE_PARENT
223.19944346103017,SENSOR_DATA,"[48,1]",58,"[26,4]","[0,254]",,TREE_PARENT
223.19952681269723,SENSOR_DATA,"[48,1]",47,"[26,254]","[0,254]",,TREE_PARENT
223.28593754520463,SENSOR_DATA,"[68,3]",79,"[68,254]","[0,254]",,TREE_PARENT
223.36150170565855,SENSOR_DATA,"[47,1]",57,"[26,1]","[0,254]",,TREE_PARENT
223.361583986522,SENSOR_DATA,"[47,1]",46,"[26,254]","[0,254]",,TREE_PARENT
223.4940439030625,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
223.49411393024812,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
223.49882842386742,SENSOR_DATA,"[85,1]",95,"[64,2]","[0,254]",,TREE_PARENT
223.49889872681817,SENSOR_DATA,"[85,1]",84,"[64,254]","[0,254]",,TREE_PARENT
223.90036420624324,SENSOR_DATA,"[28,3]",18,"[28,254]","[0,254]",,TREE_PARENT
224.18204245232712,SENSOR_DATA,"[68,1]",68,"[35,1]","[0,254]",,TREE_PARENT
224.18213273745843,SENSOR_DATA,"[68,1]",67,"[35,254]","[0,254]",,TREE_PARENT
224.20473824234273,SENSOR_DATA,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
224.25957463461054,SENSOR_DATA,"[86,1]",96,"[86,254]","[0,254]",,TREE_PARENT
224.2614971431928,SENSOR_DATA,"[80,1]",89,"[68,3]","[0,254]",,TREE_PARENT
224.26154452226805,SENSOR_DATA,"[80,1]",79,"[68,254]","[0,254]",,TREE_PARENT
224.55407690876135,SENSOR_DATA,"[24,2]",34,"[3,3]","[0,254]",,TREE_PARENT
224.55417924494043,SENSOR_DATA,"[24,2]",23,"[3,1]","[0,254]",,MESH_3H
224.5542507610465,SENSOR_DATA,"[24,2]",12,"[0,2]","[0,254]",,MESH_2H
224.5543481913873,SENSOR_DATA,"[24,2]",2,"[0,254]","[0,254]",,DIRECT
224.60867731079918,SENSOR_DATA,"[34,1]",63,"[34,254]","[0,254]",,TREE_PARENT
224.6969305342366,SENSOR_DATA,"[14,1]",4,"[3,4]","[0,254]",,TREE_PARENT
224.69701458224978,SENSOR_DATA,"[14,1]",13,"[3,1]","[0,254]",,MESH_3H
224.69706953007577,SENSOR_DATA,"[14,1]",3,"[0,2]","[0,254]",,MESH_2H
